id,prompt,score,chars,words,4sqrt_words,avg_word_len,words_gr5,words_gr6,words_gr7,words_gr8,diff_words,long_words,spell_err,uniq_words,nouns,verbs,adj,adv,stop_words,sentences,avg_sentence_len,exclamations,questions,commas
10331,6,0.75,756,133,3.3959626904120714,4.609022556390977,39,29,22,12,1,39,2,74,24,20,13,3,68,8,16.625,0,0,1
10332,6,0.75,789,138,3.4274392955194304,4.6521739130434785,41,29,24,13,2,41,1,86,37,17,16,1,63,7,19.714285714285715,0,0,1
10333,6,0.5,1025,179,3.657743588643093,4.58659217877095,47,38,26,14,4,47,3,101,42,26,16,5,87,8,22.375,0,0,6
10334,6,0.5,353,59,2.771488002476036,4.932203389830509,23,18,13,3,2,23,0,44,16,6,10,2,25,4,14.5,0,0,0
10335,6,0.75,463,88,3.062814313608786,4.125,17,12,8,2,1,17,1,55,20,15,6,2,45,5,17.6,0,0,4
10336,6,0.75,1206,210,3.80675409583932,4.6571428571428575,64,48,38,17,4,64,1,112,62,29,21,2,95,10,20.7,0,0,5
10337,6,0.5,546,94,3.11373725847777,4.723404255319149,27,25,15,9,1,27,0,64,25,12,8,4,40,4,22.75,0,0,3
10338,6,1.0,1047,177,3.647483337268324,4.807909604519774,59,43,30,15,2,59,0,103,51,27,15,4,76,11,15.818181818181818,0,0,7
10339,6,0.75,920,154,3.522736669975611,4.863636363636363,58,41,30,18,0,58,1,98,44,24,13,7,64,9,17.11111111111111,0,0,3
10340,6,0.25,475,86,3.0452616464756694,4.337209302325581,21,16,10,4,2,21,2,58,20,14,5,3,44,6,14.166666666666666,0,0,1
10341,6,0.25,112,20,2.114742526881128,4.6,6,3,3,1,0,6,1,15,3,3,0,2,12,1,20.0,0,0,0
10342,6,0.75,766,144,3.4641016151377544,4.166666666666667,34,24,14,3,3,34,0,88,34,20,8,5,74,8,17.75,0,0,7
10343,6,0.5,570,109,3.23114631499574,4.201834862385321,24,17,12,3,1,24,0,54,28,13,5,1,59,4,27.0,0,0,0
10344,6,0.75,833,152,3.5112430855664143,4.401315789473684,36,27,20,13,3,36,0,106,40,18,19,5,69,8,18.625,0,0,3
10345,6,0.75,927,150,3.4996355115805833,4.986666666666666,56,38,31,17,0,56,1,98,44,19,19,4,58,7,20.714285714285715,0,0,6
10346,6,1.0,1628,260,4.015534272870436,5.046153846153846,104,74,50,24,4,104,1,137,78,30,23,5,117,14,18.428571428571427,0,0,17
10347,6,1.0,1231,212,3.8157856043757277,4.702830188679245,64,51,43,23,3,64,8,119,63,32,18,5,92,9,23.444444444444443,0,0,5
10348,6,0.75,966,164,3.5785819083633807,4.695121951219512,50,35,27,17,2,50,3,98,41,21,13,6,80,9,18.22222222222222,0,0,3
10349,6,0.75,1104,185,3.6880171513613442,4.827027027027027,60,45,35,18,3,60,4,114,42,32,18,4,86,10,18.3,0,0,4
10350,6,0.5,835,148,3.4879112747597865,4.47972972972973,39,31,21,10,1,39,4,90,36,24,15,5,68,6,24.5,0,0,1
10351,6,0.75,1085,190,3.7126875376323043,4.605263157894737,57,35,32,15,1,57,1,93,51,26,14,7,90,11,17.0,0,0,3
10352,6,1.0,901,154,3.522736669975611,4.746753246753247,49,40,28,15,4,49,1,93,37,21,15,5,73,9,17.0,0,0,6
10353,6,0.75,1180,204,3.7792667089113596,4.671568627450981,66,48,39,18,1,66,0,101,63,25,21,3,88,10,19.9,0,0,4
10354,6,0.75,902,154,3.522736669975611,4.694805194805195,45,34,28,10,4,45,4,90,46,19,11,2,74,10,15.4,0,0,0
10355,6,1.0,1415,242,3.9441537984850497,4.644628099173554,73,54,44,25,1,73,2,139,62,36,20,8,111,12,19.833333333333332,0,0,18
10356,6,1.0,1286,226,3.8772795073830966,4.530973451327434,70,48,31,11,6,70,2,133,53,33,23,10,100,11,20.363636363636363,0,0,14
10357,6,0.75,910,166,3.589442676339201,4.319277108433735,41,29,23,8,3,41,0,90,41,23,19,5,74,6,27.0,0,0,3
10358,6,0.5,722,132,3.389561224270194,4.356060606060606,29,23,17,7,0,29,0,71,30,22,10,2,65,8,16.5,0,0,2
10359,6,0.75,783,131,3.3831232821550556,4.748091603053435,38,30,21,12,2,38,0,86,36,21,13,3,56,10,13.0,0,0,7
10360,6,0.5,804,135,3.408658099402498,4.82962962962963,45,36,25,14,1,45,1,75,41,19,11,2,58,8,16.875,0,0,2
10361,6,0.5,489,84,3.027400104035091,4.690476190476191,26,20,15,9,0,26,0,50,23,8,7,2,44,4,21.0,0,0,6
10362,6,0.5,418,69,2.882121417102006,5.0144927536231885,27,19,13,3,1,27,0,57,16,11,6,5,29,2,34.5,0,0,1
10363,6,0.25,525,86,3.0452616464756694,5.0,30,27,20,9,1,30,0,52,28,9,6,0,38,4,21.25,0,0,0
10364,6,0.75,623,105,3.2010858729436795,4.885714285714286,33,27,22,9,1,33,0,69,31,15,9,0,46,4,26.25,0,0,0
10365,6,0.25,279,51,2.6723451177837885,4.450980392156863,12,6,4,2,1,12,1,42,11,11,6,3,19,1,50.0,0,0,0
10366,6,0.5,577,100,3.1622776601683795,4.6,26,22,16,8,0,26,1,63,23,17,7,2,51,5,19.4,0,0,4
10367,6,0.25,355,62,2.806066263296683,4.645161290322581,20,15,10,6,1,20,0,48,18,8,5,2,29,2,31.0,0,0,2
10368,6,0.5,452,81,3.0,4.54320987654321,25,18,14,3,0,25,1,43,21,8,13,2,37,4,20.0,0,0,0
10369,6,0.75,994,178,3.6526242708669523,4.5,44,39,32,16,3,44,3,101,38,23,16,4,93,7,25.0,0,0,5
10370,6,0.75,1220,206,3.78849575615538,4.800970873786408,62,46,36,21,4,62,3,111,56,30,19,8,90,9,22.444444444444443,0,0,9
10371,6,0.5,1135,190,3.7126875376323043,4.7894736842105265,59,47,32,22,3,59,1,116,51,36,14,5,82,12,15.583333333333334,0,0,6
10372,6,0.75,961,170,3.6108731368472773,4.476470588235294,39,36,25,15,2,39,1,94,36,26,16,4,83,11,15.454545454545455,0,0,3
10373,6,0.75,1412,249,3.972371311705327,4.562248995983936,74,52,44,22,2,74,3,117,57,40,30,7,111,14,17.285714285714285,0,0,2
10374,6,1.0,1043,173,3.626699110481307,4.936416184971098,63,48,39,25,3,63,6,104,53,25,15,5,71,9,19.11111111111111,0,0,5
10375,6,0.75,1092,182,3.672973939906468,4.9010989010989015,61,52,40,24,3,61,1,104,44,21,28,4,82,8,22.625,0,0,5
10376,6,0.75,882,145,3.4701000819561814,4.848275862068966,50,39,32,15,1,50,3,84,39,23,16,4,60,9,15.88888888888889,0,0,6
10377,6,0.5,422,74,2.932972087668518,4.608108108108108,22,16,11,5,1,22,2,54,19,8,8,4,33,5,14.6,0,0,1
10378,6,0.0,141,25,2.23606797749979,4.4,6,4,4,1,0,6,0,19,7,3,3,1,11,2,12.5,0,0,3
10379,6,0.75,1021,182,3.672973939906468,4.527472527472527,50,42,28,17,1,50,4,95,39,21,18,9,93,12,15.166666666666666,0,0,2
10380,6,0.25,262,50,2.6591479484724942,4.24,9,7,7,5,0,9,2,36,11,6,4,4,25,2,25.0,0,0,0
10381,6,0.75,967,169,3.605551275463989,4.609467455621302,47,34,24,11,2,47,0,96,40,26,18,3,77,7,24.142857142857142,0,0,3
10382,6,0.5,712,120,3.309750919646873,4.75,38,30,23,12,0,38,3,80,33,21,11,3,48,6,19.666666666666668,0,0,1
10383,6,0.5,1029,188,3.702878502030831,4.3936170212765955,42,31,17,9,2,42,7,102,30,28,15,8,103,6,31.333333333333332,0,0,5
10384,6,0.75,827,149,3.4937881469450467,4.402684563758389,33,28,20,14,2,33,2,80,33,16,7,2,87,10,14.7,0,0,1
10385,6,1.0,1273,211,3.8112778757700085,4.796208530805687,72,52,43,24,4,72,0,129,58,29,21,9,92,11,19.0,0,0,12
10386,6,0.5,612,106,3.208680436096278,4.679245283018868,31,24,18,7,0,31,2,75,28,12,8,4,52,5,21.2,0,0,0
10387,6,0.75,814,138,3.4274392955194304,4.731884057971015,44,37,28,13,1,44,0,68,40,17,11,4,62,8,17.25,0,0,0
10388,6,0.5,720,122,3.3234561855374687,4.770491803278689,40,30,21,11,1,40,0,73,29,15,8,4,64,6,20.166666666666668,0,0,1
10389,6,0.5,399,67,2.861005552576305,4.835820895522388,23,15,12,6,0,23,0,50,22,6,6,1,32,3,22.333333333333332,0,0,4
10390,6,0.75,846,151,3.505453712067028,4.516556291390729,45,29,21,12,2,45,3,96,45,19,13,5,67,9,16.666666666666668,0,0,3
10391,6,0.75,871,150,3.4996355115805833,4.653333333333333,45,36,25,15,8,45,0,101,41,19,18,5,64,6,24.666666666666668,0,0,10
10392,6,1.0,2096,357,4.346773933354619,4.686274509803922,102,75,54,24,12,102,6,175,83,67,35,14,153,11,32.45454545454545,0,0,21
10393,6,0.75,909,161,3.5621029660089167,4.546583850931677,51,37,26,10,2,51,0,104,44,22,13,9,69,9,17.77777777777778,0,0,6
10394,6,0.5,487,85,3.036370276710811,4.6117647058823525,23,16,13,4,3,23,1,48,22,13,5,2,42,5,17.0,0,0,0
10395,6,0.5,460,86,3.0452616464756694,4.27906976744186,18,14,10,5,0,18,2,64,18,12,8,5,43,4,21.0,0,0,1
10396,6,0.75,916,162,3.5676213450081633,4.5,43,32,21,9,3,43,7,80,43,25,20,3,70,5,32.4,0,0,1
10397,6,0.5,1105,188,3.702878502030831,4.718085106382978,59,47,37,17,4,59,1,104,54,28,16,6,81,9,20.555555555555557,0,0,2
10398,6,0.75,967,168,3.6002057436785084,4.636904761904762,52,42,25,16,5,52,1,101,49,24,13,9,70,11,15.090909090909092,0,0,3
10399,6,0.0,173,33,2.39678172692843,4.242424242424242,8,6,3,1,0,8,2,27,8,5,2,0,18,1,33.0,0,0,0
10400,6,0.25,982,170,3.6108731368472773,4.7,56,40,34,20,2,56,4,98,42,23,21,4,77,6,27.833333333333332,0,0,3
10401,6,0.5,469,86,3.0452616464756694,4.337209302325581,23,10,7,3,1,23,0,56,21,8,9,0,45,5,16.8,0,0,2
10402,6,0.75,1255,210,3.80675409583932,4.814285714285714,65,54,34,22,1,65,5,117,51,26,21,8,97,6,34.166666666666664,0,0,10
10403,6,0.75,1277,214,3.8247534349716967,4.850467289719626,77,57,34,19,4,77,1,118,47,25,25,9,104,8,26.5,0,0,9
10404,6,0.75,1359,231,3.8985489805273272,4.705627705627705,77,57,39,21,9,77,2,124,70,20,17,12,109,11,20.636363636363637,0,0,13
10405,6,0.25,553,99,3.1543421455299043,4.474747474747475,28,19,14,7,0,28,2,68,30,13,9,0,45,5,19.6,0,0,1
10406,6,0.75,752,127,3.356996822992933,4.826771653543307,44,29,21,7,2,44,0,74,38,21,11,4,51,5,25.0,0,0,6
10407,6,0.75,693,126,3.350368958834508,4.357142857142857,31,24,16,9,1,31,4,83,31,16,11,4,61,10,12.4,1,0,7
10408,6,1.0,1284,228,3.8858292384691198,4.56140350877193,69,51,38,16,3,69,1,130,61,32,25,5,99,13,17.153846153846153,0,0,2
10409,6,0.75,1205,198,3.7511661226171107,4.878787878787879,70,57,39,15,2,70,0,117,52,29,17,4,93,9,21.88888888888889,0,0,10
10410,6,0.5,431,73,2.923012785691765,4.780821917808219,24,20,14,8,1,24,1,54,20,9,5,2,36,4,17.75,0,0,4
10411,6,0.5,457,81,3.0,4.592592592592593,24,21,13,7,2,24,3,58,19,11,13,2,35,5,16.0,0,0,0
10412,6,0.75,773,125,3.34370152488211,4.992,45,34,28,17,4,45,5,78,26,17,15,4,60,8,15.625,0,0,3
10413,6,0.75,1076,180,3.6628415014847064,4.861111111111111,61,48,40,22,4,61,2,106,48,26,20,5,79,8,22.5,0,0,4
10414,6,0.5,697,123,3.3302457126178266,4.5772357723577235,34,25,23,11,2,34,0,75,32,11,11,3,63,8,15.375,0,0,2
10415,6,0.75,1109,198,3.7511661226171107,4.4646464646464645,52,35,23,10,3,52,3,115,50,32,12,11,89,11,17.818181818181817,0,0,9
10416,6,0.75,925,152,3.5112430855664143,4.953947368421052,53,42,33,22,1,53,3,88,38,19,19,4,68,10,15.2,0,0,1
10417,6,0.0,21,3,1.3160740129524924,5.333333333333333,1,1,1,0,0,1,0,3,1,1,0,0,1,1,3.0,0,0,1
10418,6,0.75,866,147,3.482004545227094,4.795918367346939,49,37,28,13,3,49,1,97,39,20,11,4,68,8,18.375,0,0,5
10419,6,0.25,369,67,2.861005552576305,4.373134328358209,17,11,10,5,0,17,1,41,17,12,6,0,32,2,32.5,0,0,2
10420,6,0.5,647,120,3.309750919646873,4.291666666666667,27,16,9,3,0,27,5,70,23,11,14,6,65,8,15.0,0,0,2
10421,6,0.75,1037,176,3.6423205736757436,4.7272727272727275,54,44,33,19,1,54,0,98,46,22,17,5,85,9,19.22222222222222,0,0,3
10422,6,0.5,470,86,3.0452616464756694,4.383720930232558,17,14,12,9,1,17,0,61,22,12,7,1,44,5,17.2,0,0,1
10423,6,1.0,1258,211,3.8112778757700085,4.890995260663507,67,53,40,20,2,67,2,121,55,35,15,8,95,9,23.444444444444443,0,0,5
10424,6,0.75,1121,193,3.72725689877285,4.549222797927461,55,36,27,22,0,55,11,111,46,25,17,6,96,11,17.09090909090909,0,0,4
10425,6,0.5,1192,190,3.7126875376323043,5.073684210526316,74,57,36,22,3,74,2,125,57,22,20,12,75,6,31.666666666666668,0,0,6
10426,6,0.5,1052,183,3.6780088714505137,4.672131147540983,58,43,31,18,3,58,3,99,52,31,10,2,85,8,22.375,0,0,4
10427,6,0.75,1122,189,3.7077927510673407,4.814814814814815,67,52,34,16,4,67,2,96,47,30,15,1,92,8,23.625,0,0,4
10428,6,0.5,871,157,3.5397689311792186,4.452229299363057,40,26,23,10,2,40,1,91,42,22,9,7,75,9,17.333333333333332,0,0,5
10429,6,0.75,685,124,3.3369939654815144,4.338709677419355,30,20,15,7,2,30,2,88,34,17,12,2,54,6,19.833333333333332,0,0,3
10430,6,0.25,473,89,3.0714786556407327,4.235955056179775,20,14,8,4,1,20,6,52,17,13,6,3,50,5,17.6,0,0,1
10431,6,0.5,441,76,2.9525917237371893,4.697368421052632,26,18,16,10,0,26,1,51,17,12,6,3,37,5,15.2,0,0,3
10432,6,0.5,1117,196,3.7416573867739413,4.61734693877551,62,46,33,19,2,62,0,95,49,18,19,7,102,9,21.333333333333332,0,0,6
10433,6,0.75,887,149,3.4937881469450467,4.791946308724833,51,40,30,11,1,51,1,108,34,21,20,8,61,9,16.444444444444443,0,0,6
10434,6,0.75,1303,225,3.872983346207417,4.573333333333333,67,40,33,16,2,67,4,126,66,34,17,8,97,13,17.307692307692307,0,0,7
10435,6,0.5,568,111,3.245867180408456,4.018018018018018,22,11,8,2,1,22,4,70,23,14,11,3,58,5,21.6,0,0,1
10436,6,0.25,222,38,2.4828237961983883,4.7894736842105265,14,11,8,2,1,14,0,32,9,4,8,1,16,3,12.333333333333334,0,0,0
10437,6,0.75,1458,247,3.9643705232359037,4.6923076923076925,79,53,38,20,4,79,6,114,76,35,20,8,104,13,19.0,0,0,10
10438,6,0.5,675,120,3.309750919646873,4.541666666666667,33,26,20,10,1,33,2,71,30,15,7,1,63,8,15.0,0,0,1
10439,6,0.75,1006,176,3.6423205736757436,4.659090909090909,51,41,32,14,1,51,4,99,45,23,16,3,85,11,15.727272727272727,0,0,0
10440,6,0.75,1252,213,3.820277413922505,4.755868544600939,75,46,35,20,0,75,3,108,57,22,19,10,99,8,26.625,0,0,9
10441,6,0.5,728,132,3.389561224270194,4.446969696969697,33,27,17,7,2,33,0,73,34,20,9,3,60,6,21.666666666666668,0,0,2
10442,6,1.0,2032,341,4.297229958079901,4.812316715542522,114,87,63,39,4,114,2,188,99,32,34,14,160,17,19.941176470588236,0,0,18
10443,6,1.0,1517,249,3.972371311705327,4.9156626506024095,86,66,46,25,3,86,2,132,62,41,23,8,113,12,20.75,0,0,12
10444,6,0.5,892,150,3.4996355115805833,4.833333333333333,49,40,31,17,1,49,0,88,40,23,15,6,62,9,16.666666666666668,0,0,2
10445,6,1.0,1227,233,3.906960138326695,4.197424892703863,50,37,20,12,4,50,2,133,49,31,17,6,126,9,25.77777777777778,0,0,6
10446,6,0.5,459,77,2.962256637665299,4.8441558441558445,27,20,17,7,0,27,1,47,22,8,5,2,38,4,19.25,0,0,0
10447,6,0.75,953,168,3.6002057436785084,4.625,49,38,28,12,6,49,2,91,40,21,19,6,77,4,42.0,0,0,3
10448,6,0.5,543,91,3.088590619387661,4.868131868131868,32,24,20,9,1,32,2,60,23,11,12,1,39,6,15.0,0,0,2
10449,6,1.0,838,137,3.421213222048521,4.9416058394160585,45,37,27,14,4,45,0,87,33,18,13,6,65,9,15.222222222222221,0,0,6
10450,6,1.0,1011,147,3.482004545227094,4.700680272108843,48,32,24,12,0,48,0,88,44,18,10,5,67,10,14.6,0,0,2
10451,6,0.75,1039,184,3.683023210115643,4.565217391304348,62,46,32,14,2,62,2,108,44,30,16,2,88,8,23.0,0,0,4
10452,6,0.75,837,139,3.4336316230125203,4.784172661870503,47,34,25,12,2,47,5,90,38,17,16,6,60,8,17.375,0,0,5
10453,6,0.5,485,90,3.080070288241023,4.322222222222222,26,17,11,6,0,26,12,63,29,11,7,0,37,4,22.5,0,0,1
10454,6,0.5,1278,207,3.793085099221761,4.859903381642512,71,54,37,17,3,71,4,119,64,35,15,4,87,9,22.88888888888889,0,0,6
10455,6,0.75,949,153,3.5170039631557115,5.098039215686274,55,48,35,16,1,55,0,93,40,28,11,5,64,9,16.77777777777778,0,0,6
10456,6,0.75,1050,187,3.697944608992588,4.518716577540107,51,34,26,13,2,51,3,100,41,25,13,10,92,6,31.166666666666668,0,0,4
10457,6,1.0,1330,223,3.8643478781119174,4.79372197309417,67,57,47,24,3,67,2,124,51,35,16,9,109,12,18.5,0,0,13
10458,6,1.0,1241,209,3.8022141305824637,4.76555023923445,68,52,42,24,3,68,1,122,64,24,20,3,96,8,25.625,0,0,12
10459,6,0.75,919,165,3.5840246342157207,4.509090909090909,47,33,26,11,3,47,1,99,42,20,18,6,77,6,27.333333333333332,1,0,1
10460,6,0.75,990,175,3.63713576256413,4.52,46,35,27,19,1,46,0,96,33,26,16,4,96,9,19.11111111111111,0,0,6
10461,6,0.5,604,102,3.1779718278112656,4.813725490196078,34,24,18,7,0,34,0,67,23,16,10,4,46,5,20.4,0,0,4
10462,6,0.75,1493,260,4.015534272870436,4.619230769230769,79,61,46,17,5,79,7,126,68,36,25,4,125,9,28.555555555555557,0,0,5
10463,6,1.0,1184,192,3.7224194364083982,4.989583333333333,69,56,41,27,4,69,3,122,51,24,18,6,90,7,27.428571428571427,0,0,10
10464,6,0.5,838,147,3.482004545227094,4.612244897959184,44,34,29,9,1,44,10,82,48,17,5,0,77,6,24.5,0,0,4
10465,6,0.5,1029,173,3.626699110481307,4.7514450867052025,51,42,31,18,3,51,1,96,43,24,17,4,83,11,15.727272727272727,0,0,2
10466,6,1.0,1558,256,4.0,4.87890625,89,64,51,31,1,89,0,140,75,28,28,8,114,14,18.071428571428573,0,0,14
10467,6,1.0,1415,234,3.9111454256749845,4.948717948717949,77,61,48,25,2,77,0,131,64,34,21,7,104,10,23.4,0,0,10
10468,6,1.0,1183,203,3.7746267164813805,4.694581280788177,66,47,35,16,3,66,8,129,47,28,21,8,94,8,25.125,0,0,11
10469,6,0.75,826,145,3.4701000819561814,4.6,45,31,20,14,0,45,2,82,43,20,10,2,66,8,18.125,0,0,1
10470,6,0.5,698,125,3.34370152488211,4.448,36,24,18,11,0,36,4,79,29,16,12,3,59,11,11.272727272727273,0,0,4
10471,6,1.0,892,151,3.505453712067028,4.748344370860927,49,37,29,11,2,49,3,93,42,15,20,6,66,6,25.166666666666668,0,0,4
10472,6,0.75,654,109,3.23114631499574,4.73394495412844,30,24,16,6,2,30,2,75,36,13,5,5,49,6,18.166666666666668,0,0,1
10473,6,0.75,880,161,3.5621029660089167,4.372670807453416,36,27,21,15,2,36,0,86,28,24,16,9,82,8,20.125,0,0,6
10474,6,0.75,929,152,3.5112430855664143,5.026315789473684,56,41,32,17,2,56,1,95,51,19,15,5,61,7,21.571428571428573,0,0,5
10475,6,0.25,362,68,2.8716217110259006,4.205882352941177,14,9,5,4,1,14,2,47,20,8,1,2,36,2,33.5,0,0,4
10476,6,0.75,1161,193,3.72725689877285,4.860103626943006,67,52,37,17,1,67,5,118,54,24,15,7,86,12,16.083333333333332,0,0,4
10477,6,0.75,1005,175,3.63713576256413,4.6,55,39,31,14,0,55,0,103,38,28,16,6,83,7,24.428571428571427,0,0,8
10478,6,0.75,1214,212,3.8157856043757277,4.650943396226415,59,50,35,17,1,59,6,125,51,26,17,9,106,7,30.285714285714285,0,0,7
10479,6,0.75,1023,175,3.63713576256413,4.725714285714286,57,39,27,15,5,57,3,110,38,23,18,8,84,8,21.875,0,0,6
10480,6,0.25,499,94,3.11373725847777,4.127659574468085,19,18,12,5,1,19,2,63,28,8,3,1,53,6,15.5,0,0,3
10481,6,0.75,897,152,3.5112430855664143,4.769736842105263,52,35,27,15,2,52,0,93,33,21,18,5,73,8,19.0,0,0,1
10482,6,1.0,1014,178,3.6526242708669523,4.606741573033708,57,38,26,10,3,57,6,91,56,17,17,3,82,7,25.142857142857142,0,0,2
10483,6,0.5,399,68,2.8716217110259006,4.779411764705882,17,15,15,10,0,17,0,38,17,6,6,0,39,4,17.0,0,0,1
10484,6,0.25,278,51,2.6723451177837885,4.392156862745098,11,9,8,3,0,11,0,25,9,4,6,2,28,4,12.75,0,0,0
10485,6,0.75,880,153,3.5170039631557115,4.69281045751634,46,37,32,13,0,46,9,87,43,16,14,4,69,5,30.6,0,0,0
10486,6,0.5,520,100,3.1622776601683795,4.11,19,17,13,6,1,19,10,64,27,12,7,1,53,9,11.0,0,1,0
10487,6,0.5,495,80,2.990697562442441,5.1,29,21,20,10,1,29,4,47,28,9,6,1,36,5,16.0,0,0,1
10488,6,0.5,1189,213,3.820277413922505,4.469483568075117,61,44,33,14,5,61,2,106,61,30,18,5,96,9,23.333333333333332,0,0,6
10489,6,1.0,1086,184,3.683023210115643,4.739130434782608,59,47,35,20,4,59,2,99,45,27,17,7,86,7,26.285714285714285,0,0,11
10490,6,0.5,772,131,3.3831232821550556,4.748091603053435,37,33,25,13,2,37,2,77,39,17,10,0,63,6,21.5,0,0,3
10491,6,0.5,277,47,2.6183304986958853,4.851063829787234,17,11,9,4,0,17,0,36,11,8,5,1,19,3,15.666666666666666,0,0,0
10492,6,0.75,593,104,3.19343686757474,4.615384615384615,32,21,13,4,2,32,3,65,28,10,9,2,48,7,14.857142857142858,0,0,1
10493,6,0.5,389,70,2.892507608519078,4.542857142857143,20,15,11,5,2,20,0,51,21,13,4,2,30,2,35.0,0,0,0
10494,6,0.5,509,87,3.0540758099773515,4.655172413793103,23,21,17,7,1,23,2,60,20,14,8,5,39,4,21.5,0,0,0
10495,6,0.75,1368,240,3.9359793425308607,4.5875,70,51,36,17,2,70,2,129,64,23,23,10,115,7,33.285714285714285,0,0,5
10496,6,0.75,952,159,3.5509886247238938,4.779874213836478,50,41,31,13,3,50,1,101,36,24,12,8,75,12,13.25,0,0,1
10497,6,0.75,1355,236,3.9194759210559282,4.563559322033898,68,56,38,19,5,68,0,131,57,34,24,7,107,13,18.076923076923077,0,0,16
10498,6,0.75,1082,195,3.736875706224244,4.415384615384616,50,42,26,11,2,50,0,98,46,27,16,5,96,10,19.4,0,0,6
10499,6,1.0,915,150,3.4996355115805833,4.913333333333333,57,43,29,13,4,57,3,104,38,22,18,6,62,10,15.0,0,0,4
10500,6,1.0,1383,224,3.8686728405353388,4.986607142857143,84,66,46,20,2,84,2,132,63,33,26,4,92,11,19.90909090909091,0,0,11
10501,6,0.5,383,67,2.861005552576305,4.641791044776119,21,16,12,3,3,21,0,51,16,12,7,2,29,3,22.0,0,0,1
10502,6,0.25,626,110,3.238531840464366,4.6,32,23,18,12,1,32,5,74,33,15,7,3,52,4,27.5,0,0,4
10503,6,0.75,562,96,3.1301691601465746,4.708333333333333,29,24,18,9,0,29,3,65,20,12,10,2,48,6,16.0,0,0,2
10504,6,0.5,700,124,3.3369939654815144,4.548387096774194,35,28,19,7,0,35,1,81,32,19,4,4,60,9,13.777777777777779,0,0,2
10505,6,0.5,859,151,3.505453712067028,4.569536423841059,42,32,19,9,0,42,4,102,38,25,11,6,69,7,21.571428571428573,0,0,1
10506,6,1.0,1471,254,3.992164506944726,4.688976377952756,82,57,51,22,3,82,1,132,69,27,22,5,124,12,20.833333333333332,0,0,9
10507,6,0.75,785,140,3.439790628250393,4.564285714285714,44,32,20,7,1,44,1,87,36,21,11,1,69,7,19.857142857142858,0,0,0
10508,6,0.5,634,103,3.1857325005549697,5.058252427184466,38,26,22,13,1,38,3,55,33,11,9,4,42,7,14.714285714285714,0,0,1
10509,6,1.0,1245,207,3.793085099221761,4.835748792270532,70,56,45,26,6,70,4,112,49,31,21,7,97,14,14.642857142857142,0,0,4
10510,6,0.5,701,123,3.3302457126178266,4.6016260162601625,37,30,25,15,5,37,0,72,24,22,6,6,61,6,20.333333333333332,0,0,5
10511,6,0.75,1095,185,3.6880171513613442,4.8,62,54,37,22,5,62,1,90,55,23,12,4,90,8,23.0,0,0,4
10512,6,0.75,1026,177,3.647483337268324,4.638418079096045,52,39,30,17,1,52,0,89,50,22,11,3,88,7,24.142857142857142,1,0,10
10513,6,0.75,1710,296,4.147848904442549,4.581081081081081,89,61,46,22,7,89,3,170,74,41,27,9,139,16,18.4375,0,0,16
10514,6,0.75,792,137,3.421213222048521,4.656934306569343,40,31,23,15,3,40,6,89,38,15,12,4,66,5,27.4,0,0,3
10515,6,0.75,876,147,3.482004545227094,4.877551020408164,49,34,22,14,1,49,1,97,34,19,15,7,70,10,14.7,0,0,1
10516,6,0.5,973,170,3.6108731368472773,4.5588235294117645,45,37,27,13,2,45,1,100,42,25,12,3,86,7,24.0,0,0,4
10517,6,0.75,1268,219,3.8469011667768047,4.616438356164384,67,43,35,18,3,67,4,127,59,29,20,8,99,11,19.818181818181817,0,0,8
10518,6,0.75,499,94,3.11373725847777,4.202127659574468,25,18,4,3,1,25,3,62,16,15,7,2,49,5,18.6,0,0,5
10519,6,0.5,660,111,3.245867180408456,4.891891891891892,35,28,22,13,3,35,3,76,24,16,10,9,50,7,15.857142857142858,0,0,0
10520,6,0.25,326,61,2.794682392671241,4.262295081967213,16,9,5,2,1,16,1,46,11,11,2,1,35,4,15.25,0,0,0
10521,6,0.75,939,161,3.5621029660089167,4.708074534161491,55,34,22,11,0,55,3,100,47,21,12,4,72,7,22.857142857142858,0,0,2
10522,6,1.0,1171,200,3.7606030930863934,4.69,63,49,37,17,1,63,6,110,56,25,17,6,91,14,14.285714285714286,0,0,2
10523,6,0.75,984,166,3.589442676339201,4.698795180722891,53,37,28,18,2,53,1,94,49,24,13,6,70,9,18.333333333333332,0,0,9
10524,6,0.0,626,115,3.2747221706220526,4.208695652173913,21,15,13,7,1,21,2,63,27,11,10,1,64,2,57.0,0,0,2
10525,6,0.75,978,163,3.5731142347822726,4.852760736196319,52,43,33,17,4,52,6,111,38,20,21,6,78,7,23.0,0,0,10
10526,6,0.25,425,71,2.9027831081870996,4.915492957746479,26,16,8,4,1,26,2,56,22,6,6,3,30,4,17.5,0,0,0
10527,6,0.75,972,173,3.626699110481307,4.5491329479768785,47,32,21,9,2,47,3,107,32,30,11,9,88,6,28.333333333333332,0,0,1
10528,6,0.5,1035,182,3.672973939906468,4.521978021978022,52,34,26,12,1,52,0,95,49,22,12,2,95,8,22.625,0,0,5
10529,6,0.75,1014,174,3.631928682982765,4.649425287356322,54,37,29,12,1,54,2,96,46,22,17,7,80,12,14.5,0,0,5
10530,6,0.75,994,171,3.616171570960374,4.719298245614035,53,38,31,15,1,53,2,95,43,21,20,5,79,7,24.285714285714285,0,0,2
